Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel,Gender of Sport,Club,Video Popularity,Language,Channel Structure
"""My biggest dream is to ..."" – Harry Kane's German Lesson | FC Bayern",12626,304339,758,@FuadAlizade-g8j,Ich lerne Deutsch auch.Mein Lieblingspieler ist Joshua Kimmich,13,FC Bayern München,Male,Bayern München,Average,de,Seperate
Pressetalk vor FC Bayern - Borussia Dortmund | Bundesliga,1761,58509,328,@Blackfores77,Sane weg! Müller verlängern!,0,FC Bayern München,Male,Bayern München,Low,de,Seperate
We show you ALL arena perspectives & meet Phonzy! | Champions League VLOG,3444,85359,102,@lukas0275,Finds ja interessant das leute wie Davies oder auch guerreiro schon ewig in der Bundesliga spielen aber kein bisschen deutsch können,2,FC Bayern München,Male,Bayern München,Low,de,Seperate
Thomas Müller. A homage,10677,106910,633,@piresgilvander5303,Thomas Miller the legend❤🤍,0,FC Bayern München,Male,Bayern München,Low,en,Seperate
Hitting the weight room & final preparations for Leverkusen! | Inside Training – Champions League,2817,86220,85,@NidhiyaJustin,❤❤,0,FC Bayern München,Male,Bayern München,Low,unknown,Seperate
"𝐴 𝑙𝑖𝑓𝑒 𝑑𝑒𝑑𝑖𝑐𝑎𝑡𝑒𝑑 𝑡𝑜 𝐹𝐶 𝐵𝑎𝑦𝑒𝑟𝑛. We bow to you, Thomas. ❤️",11309,166623,1022,@_BESI,"25 Jahre ihr P….. und ihr könnt ihm nicht mal ein Jahr mehr entgegenkommen?! Was ist nur aus diesem Verein geworden? Das ist nicht das erste Mal, dass wir mit verdienten Spielern so umgehen. 
Ich wende mich immer mehr ab,  die Emotionen und die Bindung geht mir so langsam verloren.",13,FC Bayern München,Male,Bayern München,Average,de,Seperate
Champion Harry Kane 🏆😎,35821,612047,1071,@Etudiant4906,❤️❤️❤️,0,FC Bayern München,Male,Bayern München,High,unknown,Seperate
You ask - Our players answer! 💬 #ASKFCBAYERN,4668,117285,50,@SubodhPoudel-nb2tf,Harry  try to play as a DM for one day after you won the league just for fun and for our entertainment ❤,2,FC Bayern München,Male,Bayern München,Low,en,Seperate
Classic Thomas Müller 😂🏆❤️,28079,1422665,251,@MagicL12345,Championsleague 2013,8,FC Bayern München,Male,Bayern München,High,en,Seperate
Alphonso Davies - München my Throne (Official Music Video),58772,932486,1894,@SonnyBondsPQ,"Klar jetzt ist München wieder sein ""Throne"" und alle sind happy. Das er den Verein seit Ewigkeiten mit Wechselabsichten und astronomischen Gehaltsforderungen das Leben schwer gemacht hat ist direkt vergessen bei den (zugegebenermaßen) nicen flows. Nicht das er der erste oder einzige wäre der sowas macht, aber ist immer wieder erstaunlich wie die Fußballer eine Sonderbehandlung bekommen und mir sowas durchkommen.",0,FC Bayern München,Male,Bayern München,High,de,Seperate
Incredible fan support in front of the team hotel 📢❤️ | Champions League Behind The Scenes,2657,90082,150,@-Dominion-,"Auch wenn sie ausgeschiedenen sind, der FC Bayern braucht sich nicht zu schämen. Champions League ist einfach ein Tunier für sich... Und Bayern war schon arg geschwächt so ohne Musiala, Upa usw.. Egal, Bayern hat mit erhobenen Haupt gespielt. Nur darauf kommt es an. Als Team sind sie unter Kompany, wieder zu einer echten Einheit geworden😊❤ Mia San Mia🎉 Und Respekz an Inter, bei aller Trauer über die Niederlage.. Beide Mannschaften haben gefightet",5,FC Bayern München,Male,Bayern München,Low,de,Seperate
Beer for Bambi! 😂🍺 #MiaSanMeister,83076,3873948,458,@AsminaHamadi,Jack Grealish in Bayern Here we Go,1,FC Bayern München,Male,Bayern München,High,en,Seperate
Jonathan Tah's first day at FC Bayern | Behind the Scenes,19511,556871,962,@bc4life862,Servus & Willkommen 🔴⚪️❤️,0,FC Bayern München,Male,Bayern München,Average,no,Seperate
Too easy? 😂,5895,158849,73,@Sheva123-u7z,😂😂😂😂 Davies ❤,0,FC Bayern München,Male,Bayern München,Average,lv,Seperate
Hitting the weight room & final preparations for Leverkusen! | Inside Training – Champions League,2817,86220,85,@OdonNsumbu,"Svp, dites à l'entraîneur de faire jouer Sven Ulreich en lieu et place de Jonas Urbig.",2,FC Bayern München,Male,Bayern München,Low,fr,Seperate
Goosebumps – The new FC Bayern stadium anthem LIVE at Allianz Arena ❤️🤍,10338,308410,559,@birgitbahl5586,Gänsehaut,0,FC Bayern München,Male,Bayern München,Average,de,Seperate
These two are simply unbeatable 😮‍💨,7160,132386,73,@bayernmuhen,Musiala>all youngest player❤❤,6,FC Bayern München,Male,Bayern München,Average,en,Seperate
"Danke, Thomas! Cheers to a True Legend – with Paulaner 🍻",1879,32199,102,@augustblalockjaycekelleher-e5w,𝐌𝐎𝐍𝐀𝟒𝐃 bikin masterpiece! Tiap detik bikin penasaran. 🌟,0,FC Bayern München,Male,Bayern München,Low,id,Seperate
Defeat in Rotterdam | Feyenoord Rotterdam vs. FC Bayern 3-0 | Champions League,11438,772533,705,@kafe6969,Santi Gimenez brooooo,0,FC Bayern München,Male,Bayern München,High,it,Seperate
The new stadium anthem of FC Bayern - a present by the Südkurve München 🎶,28998,847999,1616,@pizzalui,Sehr gut geworden ❤ NUR DER FCB❤️🤍,0,FC Bayern München,Male,Bayern München,High,de,Seperate
Alphonso Davies - München my Throne (Official Music Video),58772,932486,1894,@AbdbtZ,Daviesssss 🇩🇿,0,FC Bayern München,Male,Bayern München,High,lv,Seperate
HISTORIC WIN AT OUR OPENING MATCH | FC Bayern - Auckland City FC | FIFA Club World Cup Highlights,4511,218676,305,@Hachdog,This tournament is a joke,1,FC Bayern München,Male,Bayern München,Average,en,Seperate
Bereit für Leverkusen! Unser Abschlusstraining vor dem UCL-Hinspiel 🇩🇪🇪🇺,1489,39049,55,@isabelk7911,Hi ❤❤❤❤❤❤,4,FC Bayern München,Male,Bayern München,Low,unknown,Seperate
Thomas Müller. A homage,10677,106910,633,@Jos._e,"NOT THIS WAY, PLEASE! NOT THIS WAY.",0,FC Bayern München,Male,Bayern München,Low,en,Seperate
BACK TO WORK! | Inside dressing room after the winter break ❄️,6233,220130,154,@thomasbuchenauer7600,Konny Maschine,0,FC Bayern München,Male,Bayern München,Average,de,Seperate
Jan-Christian Dreesen speech after 1-0 defeat at Aston Villa | Champions League,1373,40462,230,@Provocatèur4u,"Lächerlich wer als fan jetzt beginnt an kompany zu zweifeln. 
Wenigstens ein spiel abwarten in dem wir schlecht spielen könnte man schon",41,FC Bayern München,Male,Bayern München,Low,de,Seperate
Kane & Kompany im Pressetalk vor dem Topspiel gegen PSG 🇫🇷 | Champions League,2072,70355,252,@wolfgangschaefer665,😊😊😊,0,FC Bayern München,Male,Bayern München,Low,unknown,Seperate
Phonzy feels it - and so do we! 🎹😎,7245,281372,66,@orindomjeser,This deserves way more views. Absolutely underrated,2,FC Bayern München,Male,Bayern München,Average,en,Seperate
Defeat in Rotterdam | Feyenoord Rotterdam vs. FC Bayern 3-0 | Champions League,11438,772533,705,@officialsparklex6312,Disappointed! ☹️,1,FC Bayern München,Male,Bayern München,High,en,Seperate
"The Most UNUSUAL Interview ever - with Thomas, Jamal and Konny 🎬",11992,233730,295,@pyrobar8392,"Also eigentlich hätte Müller sagen müssen, dank mir ist der FCB so erfolgreich!",52,FC Bayern München,Male,Bayern München,Average,de,Seperate
Goalkeeper Training Session in Orlando 🇺🇸🧤,2589,46424,30,@rahatalraji,❤❤❤,3,FC Bayern München,Male,Bayern München,Low,unknown,Seperate
Beer for Bambi! 😂🍺 #MiaSanMeister,83076,3873948,458,@M8_maxime,Song please ?,0,FC Bayern München,Male,Bayern München,High,en,Seperate
Pressetalk nach dem 0-0 Unentschieden gegen Leverkusen | Bundesliga,1519,60466,378,@harrydaraga5512,"Na ja Leute, ich bin Bayern-Fan, aber ein solches Spiel kann doch nicht gewollt sein, oder dann sogar von einem ""Matchplan"" zu reden.. Der FCB hat doch nur einen Punkt geholt, weil Bayer seine Chancen nicht genutzt hat. Da hätte Heute genauso gut ein Debakel werden können. Dieser Spielverlauf ( außer dem glücklichen Ergebnis ) war einfach nur enttäuschend für den FC Bayerm.",7,FC Bayern München,Male,Bayern München,Low,de,Seperate
"Tough one to take, but your support meant everything this Champions League season. ❤️ #MiaSanMia",23210,1282317,547,@elgrancapitan1625,"El gran thomas Muller, uno de los últimos jugadores de la gran generación dorada del fútbol del soglo XXI",2,FC Bayern München,Male,Bayern München,High,es,Seperate
Laimer vs. Coman – the ultimate battle! 😅,465427,20661377,579,@renaldigenzaldi5523,🫦💅,0,FC Bayern München,Male,Bayern München,High,unknown,Seperate
Unser Abschlusstraining vor dem UCL-Hinspiel gegen Inter Mailand 🇮🇹🇪🇺,1116,29558,40,@rebekkafilona,19:15,0,FC Bayern München,Male,Bayern München,Low,unknown,Seperate
"We face Leverkusen! That's what Müller, Laimer & Davies say about the round of 16 draw",2731,68773,183,@Daniel-cc6uw,Diese Ironie von Müller einfach Gold wert😃,547,FC Bayern München,Male,Bayern München,Low,de,Seperate
Thomas Müller's emotional speech to the Allianz Arena crowd!,29772,938143,1410,@hamiditravel-m9z,"Sind das nicht dieselben Leute, die vor ein paar Wochen noch gegen Müller gepfiffen und gebrüllt haben? Typisch Erfolgsfan",0,FC Bayern München,Male,Bayern München,High,de,Seperate
Alphonso Davies - München my Throne (Official Music Video),58772,932486,1894,@sandro9461,We got alphoso davies making song before GTA6,0,FC Bayern München,Male,Bayern München,High,en,Seperate
Why Joshua Kimmich is staying at FC Bayern,11867,183256,577,@ingofrank8359,Du bist die nächste Bayern Legende. 💪Sehr schön,0,FC Bayern München,Male,Bayern München,Average,de,Seperate
"Save it for the match, Michael! 😂🔥",121601,3075671,210,@PRESID3NT14L,Kompany nearly went back in that mode,6,FC Bayern München,Male,Bayern München,High,en,Seperate
"""Die Allianz Arena ist ein besonderer Ort"" | Müller & Kompany vor FC Bayern - Bratislava | PK",2376,66415,254,@danielpreuninger5265,Mia San Mia Fc Bayern München ❤️🇩🇪⚽👌👍🏻✌🏻👀💪😍😊,2,FC Bayern München,Male,Bayern München,Low,de,Seperate
Phonzy’s last-minute equaliser sends us through! | FC Bayern - Celtic | Champions League Highlights,9424,617810,359,@colinmcdonald6632,"Credit to Celtic , Took the mighty Bayern Munich on with a top performance! Bodes well for next season to go further 👏 👏 👏 😊",5,FC Bayern München,Male,Bayern München,High,en,Seperate
Throwback to our last match in Dortmund 👀😌,11916,154822,101,@NeinzuRBLeipzig,"Bayern schiesst tore

 Fans:nullvierrrr😂",1,FC Bayern München,Male,Bayern München,Average,en,Seperate
Jamal and his little brother on set! | BTS at the filming of Musiala's contract extension 📝,5368,178164,115,@leni__2835,Kriegen wir noch ein behind the scenes mit Phonzys Verlängerung?❤️😍,3,FC Bayern München,Male,Bayern München,Average,de,Seperate
How often does King go to the hairdresser ✂️ | Google Autocomplete Challenge with Coman & Sané,9236,206419,238,@M-KAWAN,🤣🤣🤣🤣🤣🤣🤣,2,FC Bayern München,Male,Bayern München,Average,unknown,Seperate
Big Performance in the first leg! | FC Bayern - Bayer 04 Leverkusen | Champions League Highlights,16243,958884,407,@Mbappé1432,Goat moment,0,FC Bayern München,Male,Bayern München,High,ro,Seperate
Funny Sané & Kompany rocks the shootout! | Best of Training in September,13585,967250,221,@uzvyu,Where is the training?,2,FC Bayern München,Male,Bayern München,High,en,Seperate
Öffentliches Training des Deutschen Meisters 2024/25! 🏆🔴⚪️,1398,48610,87,@heribertblumel5122,"serge, sane und  leon müssen bleiben",0,FC Bayern München,Male,Bayern München,Low,de,Seperate
"""Die Allianz Arena ist ein besonderer Ort"" | Müller & Kompany vor FC Bayern - Bratislava | PK",2376,66415,254,@asccatweazle5343,"Neuer ist eine Belastung für das Team. Er sollte endlich einsehen, dass er das Niveau nicht mehr hat …",2,FC Bayern München,Male,Bayern München,Low,de,Seperate
Harry is there where he's needed ❤️,201192,5972689,764,@maxftbl-s3y,9-2,0,FC Bayern München,Male,Bayern München,High,unknown,Seperate
Pressetalk mit Vincent Kompany vor Mainz 05 - FC Bayern | Bundesliga,1614,47097,176,@gutefilmetv,"Viny zeigt, wie wesentlich nicht nur Inhalt auch vor allem die Art der Kommunikation ist. Diese jederzeit klare, aber friedliche und zugewandte und freundliche Kommunikation ist der Schlüssel, um als Gruppe aber auch als Familie oder auch sogar als Gesellschaft besser zusammen zu leben. Wir sollten uns da alle eine dicke Scheibe abschneiden.",0,FC Bayern München,Male,Bayern München,Low,de,Seperate
"""Even with the Booster?!"" 😂 eFootball x FC Bayern Card Challenge with Olise, Musiala, Kimmich & Kim",5196,129608,180,@ROYALECOONGYA,Quite funn gamee😃😆,0,FC Bayern München,Male,Bayern München,Average,no,Seperate
"Gotcha, Michael Olise! 😎🍻",64485,3149226,496,@glaubdonix7282,"Whoever plays for Bayer gets a beer shower at the end, guaranteed",0,FC Bayern München,Male,Bayern München,High,en,Seperate
Pressetalk nach dem 1:0 Heimsieg gegen Benfica Lissabon | Champions League,1707,58315,123,@gabivoigt5579,"Lieber Vincent nimm Kolloidales Silber, ------ natürliches Antibiotikum ----- Corona Impfschutz,
einspeicheln & langsam schlucken ----- dann ist die Husterei sofort weg ----- auf der ISS haben 
es die Russen ---- US Medizyniker geben ihren  Astronauten  ""Jod"" ------ eine Katastrophe",0,FC Bayern München,Male,Bayern München,Low,de,Seperate
Jonathan Tah's first day at FC Bayern | Behind the Scenes,19511,556871,962,@Datenschutz_Datenschutz,"Sehr guter Typ, sehr guter Verteidiger.",0,FC Bayern München,Male,Bayern München,Average,de,Seperate
Immaculate locker room vibes with the FC Bayern Legends ✨🏆  | Beckenbauer Cup Behind the Scenes,4243,352189,254,@islambekturdiyev5060,BAYERN MÜNCHEN ❤,43,FC Bayern München,Male,Bayern München,Average,so,Seperate
Thomas catching Jamal off guard 💀,188285,4018200,347,@swetaguha3317,No trophies,0,FC Bayern München,Male,Bayern München,High,vi,Seperate
"Tough one to take, but your support meant everything this Champions League season. ❤️ #MiaSanMia",23210,1282317,547,@DavidAlejandroJiménezroblero,"Adiós Muller, ídolo del Bayern, de los mejores futbolistas de está generación, un último gran partido de champions league 😢",19,FC Bayern München,Male,Bayern München,High,es,Seperate
The new stadium anthem of FC Bayern - a present by the Südkurve München 🎶,28998,847999,1616,@MLVJC,No joke eins der besten und berührendsten Videos als gebürtiger Münchner jemals,1,FC Bayern München,Male,Bayern München,High,de,Seperate
Our last UCL match was like 😮‍💨,229008,5723952,1761,@Offline00100,Where was he last wednesday against feyenoord 😂😂😂😂,0,FC Bayern München,Male,Bayern München,High,en,Seperate
"🏆 𝐃𝐄𝐔𝐓𝐒𝐂𝐇𝐄𝐑 𝐌𝐄𝐈𝐒𝐓𝐄𝐑 𝟐𝟎𝟐𝟓 🏆 Brought it home. For the club, for the fans, for the city. ❤️🤍",11332,244936,3744,@o000O00oo-g,"Bayern Racist 🤮🤮🤮
Shame of Europe",6,FC Bayern München,Male,Bayern München,Average,en,Seperate
Pressetalk mit Kompany vor 1. FC Heidenheim - FC Bayern | Bundesliga,1458,43996,268,@rvmorrison,Kompany ist so ein Top Mensch und daher für mich ein Top Trainer !! Er schützt in der Öffentlichkeit seine Spieler egal wie oft diese nervigen Fragen kommen 🙂,15,FC Bayern München,Male,Bayern München,Low,de,Seperate
"Gotcha, Michael Olise! 😎🍻",64485,3149226,496,@LU5W3P0,He tried to Dribble away 😂😂😂,1,FC Bayern München,Male,Bayern München,High,en,Seperate
Pressetalk nach der 0:1-Niederlage gegen Aston Villa | Champions League | FC Bayern,1590,54758,288,@AmuunRe,"Schön die Arroganz der Bayern fans, richtig getroffen! 😢 
Das ist eines Deutschen Rekordmeisters nicht würdig 😂😂😂",1,FC Bayern München,Male,Bayern München,Low,de,Seperate
All Goals and Highlights | Beckenbauer Cup 2025,18260,927486,654,@TheDerMiku,"Elber, mein erstes Trikot. :)",0,FC Bayern München,Male,Bayern München,High,de,Seperate
From youth to legend - All Thomas Müller goals for FC Bayern,2791,50714,128,@vtijim,"Die Legende und der Grund, warum ich Fußball gespielt habe! Danke Thomas!!!!",0,FC Bayern München,Male,Bayern München,Low,de,Seperate
WHAT IT MEANS! 🍻🏆,97070,4184369,1052,@amingamer8954,Finally 😂😂,0,FC Bayern München,Male,Bayern München,High,en,Seperate
Pressetalk nach dem 3:2 Sieg gegen FC St. Pauli | Bundesliga,1087,42083,239,@wefwefwewe3393,"Bitte Urbig wieder Verkaufen, der war schonnin Köln nix😂",2,FC Bayern München,Male,Bayern München,Low,de,Seperate
💥 𝐓𝐰𝐢𝐧 𝐒𝐡𝐨𝐭 – Kane x Musiala ⚽️,9022,235085,141,@Erictstarwarsfan01,"W meme bayern like 8 - 2 vs barca _💀_ _💀_




Edit I better go no 4 - 1 comments *plz*",1,FC Bayern München,Male,Bayern München,Average,en,Seperate
6 vs. 6 in training – Kane scores from distance!,9427,515300,206,@만주벌판호랑이,민줴이민줴잌ㅋㅋ😂,1,FC Bayern München,Male,Bayern München,Average,ko,Seperate
